latitude,longitude,faculty_count,department_count,has_grad,has_remote,review_rating,review_count,difficulty_SD,found_year,difficulty_rank_encoded,type_National,type_Private,type_Public,state_Aichi Ken,state_Akita Ken,state_Aomori Ken,state_Chiba Ken,state_Ehime Ken,state_Fukui Ken,state_Fukuoka Ken,state_Fukushima Ken,state_Gifu Ken,state_Gunma Ken,state_Hiroshima Ken,state_Hokkai Do,state_Hyogo Ken,state_Ibaraki Ken,state_Ishikawa Ken,state_Iwate Ken,state_Kagawa Ken,state_Kagoshima Ken,state_Kanagawa Ken,state_Kochi Ken,state_Kumamoto Ken,state_Kyoto Fu,state_Mie Ken,state_Miyagi Ken,state_Miyazaki Ken,state_Nagano Ken,state_Nagasaki Ken,state_Nara Ken,state_Niigata Ken,state_Oita Ken,state_Okayama Ken,state_Okinawa Ken,state_Osaka Fu,state_Saga Ken,state_Saitama Ken,state_Shiga Ken,state_Shimane Ken,state_Shizuoka Ken,state_Tochigi Ken,state_Tokushima Ken,state_Tokyo To,state_Tottori Ken,state_Toyama Ken,state_Wakayama Ken,state_Yamagata Ken,state_Yamaguchi Ken,state_Yamanashi Ken
0.3640454076932857,-0.15876740627364477,-0.63472692373615,-0.21516646301991132,1,0,-0.1211214623298765,-0.48081660326170345,0.8025111312435905,0.9376145322020495,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.3851890087555284,-0.13430505983281738,-0.63472692373615,-0.21516646301991132,1,0,0.6806470333148894,-0.4783565796720698,1.113516315503316,-0.6814675951446146,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.482554023879163,-0.11716379047944596,-0.63472692373615,-0.630114731758073,1,0,0.024654627787353667,-0.5152569335165749,0.9377307765739062,0.7980384867411301,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.1921226535805885,-0.25612421457825735,0.16162028150689,0.14050348161279871,1,0,-0.5584497326815654,-0.2864747396806432,0.6132036277811489,0.5747168140036593,4,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.010279320153657375,-0.32740181681082253,-0.475457482687542,-0.5708364076526213,1,0,0.27976278549250727,-0.544777216592179,1.005340599239064,1.216766623123888,3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.054430097970345453,0.5415571833807243,-0.31618804163893405,-0.0373314907035563,1,0,0.06109865031666202,0.11696912901927933,1.627350967758516,-0.4302307133149599,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.00079702126938042,0.43767387596594703,-0.31618804163893405,-0.3930014353362663,1,0,-0.04823341727126142,-0.3553554001903861,1.05942845737119,0.9376145322020495,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.14871133498330322,0.32457863942652526,-0.63472692373615,-0.5708364076526213,1,0,0.1339866953752771,-0.5177169571062086,0.5050279115168959,0.8538689049254978,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.43256502298031263,0.32929374429723046,-0.31618804163893405,-0.452279759441718,1,0,0.024654627787353667,-0.5398571694129116,0.8565989893757167,1.3284274594926235,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.03479913499855291,0.24795879414960326,-0.63472692373615,-0.630114731758073,1,0,0.20687474043389217,-0.5201769806958423,0.8025111312435905,0.6584624412802108,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.3058414432253335,0.33628024621341285,-0.31618804163893405,-0.452279759441718,1,0,-0.8864459354453341,-0.2889347632702769,0.9647747056399697,-0.12316341330093739,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.08565569977648832,-0.11723350632496154,-0.63472692373615,-0.5115580835471697,1,0,0.06109865031666202,-0.45621636736536675,2.019487939216431,-1.1001957315273727,2,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.15545952510634253,-0.13176880346156486,-0.63472692373615,-0.630114731758073,1,0,-0.08467743980056815,-0.46851648531353507,1.2081700672345375,0.7980384867411301,3,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.12861659295107047,-0.14602980375620245,-0.7939963647847581,-0.6893930558635247,1,0,0.6806470333148894,-0.5792175468470504,-0.3130509427315133,0.825953695833314,6,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.40471958873206093,0.22081132213028448,-0.7939963647847581,-0.6893930558635247,0,0,-2.9637552196158614,-0.5792175468470504,0.9377307765739062,1.3842578776769914,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.2897442809052542,0.40351676489394844,0.48015916360410604,0.3183384539291537,1,0,0.5348709431976593,0.1858497895290222,1.0323845283051276,0.4351407685427399,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.4119372126284155,0.18855419617565894,-0.31618804163893405,-0.3930014353362663,1,0,1.2273073712545033,-0.22497414993980136,1.2216920317675692,0.7980384867411301,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.2864649588316091,0.3858597809453393,-0.7939963647847581,-0.6893930558635247,1,0,0.024654627787353667,-0.34428529403703456,-0.3130509427315133,1.412173086769175,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.2275596114528007,-0.055845507767821496,1.2765063688471459,0.9111216949836705,1,0,0.316206808021814,0.5769935402807764,1.8437024002870213,-0.6256371769602469,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.216388541747381,-0.018255576285038152,-0.31618804163893405,-0.452279759441718,1,0,0.42553887560973747,-0.3824156596763565,0.6943354149793385,-0.12316341330093739,4,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.20913933182234493,-0.009587369868231232,0.48015916360410604,0.3183384539291537,1,0,0.6442030107855827,0.5745335166911427,1.2757798898996953,1.049275368570785,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.39178056679113293,-0.19181423922946786,-0.63472692373615,-0.630114731758073,1,0,0.38909485308042907,-0.49065669762023817,0.9377307765739062,0.7142928594645785,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.17555040277431594,-0.27391088826568405,0.320889722555498,0.5554517503509604,1,0,0.5348709431976593,-0.07983275815141459,0.9377307765739062,0.6584624412802108,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
-0.2990158620365474,-0.4426478937370971,-0.31618804163893405,0.3183384539291537,1,0,0.8264231234321197,-0.3897957304452575,1.397477570696979,-1.7143303315554177,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.26607725903109497,-0.4136935940184155,0.002350840458282005,0.3776167780346054,1,0,0.7899791009028129,0.035788350561368094,1.8301804357539895,-2.1051432588459917,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2750827386878792,-0.41461786173455045,-0.475457482687542,-0.452279759441718,1,0,0.6806470333148894,-0.3651954945489208,2.2899272298770623,-2.7471930679662204,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.16477697088202337,-0.6061863499592666,-0.63472692373615,-0.5708364076526213,0,0,-1.2873301832677162,-0.537397145823278,0.7754672021775271,0.7980384867411301,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.44077266070256244,-0.4896771680414754,3.34700910247905,3.7564812520453508,1,0,0.7899791009028129,-0.4020958483934259,-0.3130509427315133,1.440088295861359,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4644466055419101,-0.49120543679476447,2.072853574090186,2.2152448253036074,1,0,0.49842692066835254,0.9459970787258274,-0.3130509427315133,-1.1839413588039243,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4834579333254983,-0.49107544261993236,0.7986980457013221,1.1482349914054772,1,0,0.27976278549250727,0.7368950736069652,-0.3130509427315133,-0.5977219678680631,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.42648063175222867,-0.6267558731833087,-0.475457482687542,0.02194683340189537,1,0,0.7899791009028129,-0.00849207405203804,2.1547075845467467,-0.6814675951446146,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.42320736727312525,-0.6286047130515757,-0.63472692373615,-0.630114731758073,1,0,1.2273073712545033,-0.4783565796720698,0.9377307765739062,0.6863776503723946,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.4270894200036629,-0.6294364322216949,2.709931338284618,1.207513315510929,1,0,-0.3397855975057201,0.5130329269503009,1.0864723864372536,0.9096993231098656,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.0545573074557183,-0.7009417525872162,-0.7939963647847581,-0.6893930558635247,0,0,-2.9637552196158614,-0.5767575232574168,0.6672914859132749,1.412173086769175,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.50253026973983,-0.4037105284889656,-0.475457482687542,-0.5115580835471697,1,0,-0.6677818002694889,-0.3356752114733167,2.2223174072119045,-0.6256371769602469,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.42300443785597946,-0.39503775553205345,-0.7939963647847581,-0.6893930558635247,0,0,-0.9957780030332559,-0.3725755653178218,1.0729504219042219,0.5188863958192915,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6393553210783074,-0.5896676522394588,0.002350840458282005,-0.21516646301991132,1,0,0.6077589882562744,-0.41685598993122797,1.911312222952179,-0.6256371769602469,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
-0.0928092862448331,-0.8716992998346268,-0.475457482687542,-0.5115580835471697,1,0,0.17043071790458383,-0.4020958483934259,0.3021984435214224,0.825953695833314,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
-0.33743269393425523,-1.5347265210085905,0.320889722555498,-0.0373314907035563,1,0,-0.04823341727126142,-0.3430552822422177,1.2487359608336317,0.7980384867411301,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
-0.42111100687639463,-1.0163127961405767,0.002350840458282005,0.43689510214005706,1,0,0.5348709431976593,-0.17823370173676156,0.8565989893757167,0.6026320230958431,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.2883908412105221,-1.1199221111493856,-0.475457482687542,-0.452279759441718,1,0,1.7010796641355006,-0.5078768627476739,0.9377307765739062,1.0771905776629687,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.561626864032024,-1.4153136284595622,0.48015916360410604,0.49617342624550875,1,0,0.6806470333148894,0.06038858645770483,0.7619452376444963,0.9376145322020495,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5361853996424915,-1.2043787481090098,-0.156918600590326,-0.3930014353362663,1,0,-0.1940095073884916,-0.3553554001903861,0.9512527411069379,0.825953695833314,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5310156753865338,-1.431897475484789,0.16162028150689,0.19978180571825038,1,0,0.20687474043389217,-0.22497414993980136,1.113516315503316,0.630547232188027,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5121099228220977,-1.1378253838273518,-0.31618804163893405,-0.5115580835471697,1,0,-0.5584497326815654,-0.3897957304452575,0.9647747056399697,1.1051057867551526,3,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.5490828837922771,-1.415601929357841,-0.7939963647847581,-0.6893930558635247,0,0,0.6806470333148894,-0.5792175468470504,0.6672914859132749,1.412173086769175,4,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7259932016393573,-1.8830189698830473,-0.475457482687542,-0.452279759441718,1,0,-0.7042258227987955,-0.12165315917518704,0.5455938051159911,-0.402315504222776,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.6366086346390002,-1.7109282973625988,0.002350840458282005,-0.27444478712536297,1,0,0.6442030107855827,-0.1536334658404248,0.9918186347060323,-0.821043640605534,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.7391416432772961,-1.805558272355813,-0.475457482687542,-0.452279759441718,1,0,-0.37622962003502847,-0.44391624941719837,0.6943354149793385,0.6584624412802108,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.5812456820110735,-0.9012110218814531,-0.475457482687542,-0.452279759441718,1,0,1.2273073712545033,-0.5226370042854759,0.9782966701730005,0.9096993231098656,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8154491617182419,-1.3152860030687685,-0.475457482687542,-0.452279759441718,1,0,1.3366394388424236,-0.47343653249280243,0.9377307765739062,0.9096993231098656,3,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.9234798700883913,-1.0770133781947486,0.002350840458282005,-0.33372311123081466,1,0,0.7170910558441962,-0.24465433865687075,1.1270382800363479,-0.7372980133289824,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8845533348785362,-1.034699208761067,-0.156918600590326,-0.452279759441718,1,0,0.7535350783735029,-0.29139478685991055,0.383330230719612,0.7142928594645785,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7882081590645194,-1.8997933938484284,0.639428604652714,0.7332867226673154,1,0,0.06109865031666202,0.7418151207862325,0.7889891667105589,-0.6814675951446146,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.7760501341341395,-1.907249031650822,-0.63472692373615,-0.5115580835471697,1,0,0.024654627787353667,-0.48081660326170345,0.6672914859132749,-1.3793478224492113,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8650898509309455,-2.033666996712442,-0.475457482687542,-0.3930014353362663,1,0,1.0086432360786566,-0.2102140084019993,1.0999943509702854,-1.3514326133570274,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.8720664691016107,-1.9192106267873736,-0.31618804163893405,-0.27444478712536297,1,0,0.24331876296319893,-0.14379337148189011,0.9918186347060323,0.5747168140036593,3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0725737138002958,-2.269017644794821,0.002350840458282005,0.02194683340189537,1,0,-0.26689755244710506,0.011188114665031354,0.4509400533847698,1.021360159478601,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.2367751982990327,-1.934507927248572,0.002350840458282005,-0.27444478712536297,1,0,-0.04823341727126142,-0.1167331119959197,0.8160330957766223,-0.6535523860524308,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.0863162323886393,-1.6930996115062507,-0.63472692373615,-0.5708364076526213,1,0,-0.3033415749764134,-0.48819667403060446,-0.3130509427315133,0.7422080685567624,6,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.6179497675165886,-1.7357112149184128,-0.7939963647847581,-0.6893930558635247,0,0,0.316206808021814,-0.3627354709592871,0.5320718405829593,0.6026320230958431,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-1.6474684257179635,-1.736626349554346,-0.475457482687542,-0.5708364076526213,1,0,1.445971506430347,-0.5103368863373076,1.005340599239064,0.7142928594645785,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-3.9151570669242046,-2.7852595231915256,-0.156918600590326,-0.33372311123081466,1,0,0.20687474043389217,-0.26433452737394014,-0.10346049246952445,0.630547232188027,5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-4.087211790060843,-2.8617238016690583,-0.156918600590326,-0.15588813891445966,1,0,0.38909485308042907,-0.5250970278751096,0.4644620179178015,0.4351407685427399,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-4.09265929829507,-2.869063449352928,-0.475457482687542,-0.5708364076526213,1,0,0.9721992135493498,-0.5349371222336443,0.4644620179178015,0.7701232776489463,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.6998633348987016,-1.6055027171382281,-0.63472692373615,-0.5708364076526213,0,0,-1.5059943184435616,-0.49557674479950553,0.437418088851738,0.01641263215998193,4,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
-0.055872670841903845,0.7766941173864427,-0.7939963647847581,-0.6893930558635247,0,0,-2.9637552196158614,-0.5792175468470504,0.9377307765739062,1.440088295861359,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.1781290765547863,1.2995069425502717,-0.63472692373615,-0.630114731758073,1,0,-0.08467743980056815,-0.22251412635016768,-0.9147783644514181,-0.09524820420875353,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.202643296294123,1.3317083567156773,0.48015916360410604,-0.09660981480900797,1,0,0.1339866953752771,-0.1929938432745636,-0.7119488964559447,-0.6814675951446146,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2.6495576554676306,1.1227708810046335,-0.7939963647847581,-0.6893930558635247,0,0,-0.9593339805039491,-0.5152569335165749,-1.0229540807156703,-0.15107862239312125,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.2081513804737636,1.288325616898727,-0.475457482687542,-0.21516646301991132,1,0,0.6077589882562744,0.12680922337781403,-1.0094321161826385,-0.2627394587618567,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.183907589062178,1.3182321924461435,0.002350840458282005,-0.0373314907035563,1,0,0.316206808021814,0.39249177105825084,0.1940227272571703,-0.23482424966967286,4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.193878822363028,1.2939744270017661,1.2765063688471459,0.43689510214005706,1,0,-0.011789394741953068,0.9853574561599662,-0.10346049246952445,-0.5139763405915115,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.231765614738347,1.2566864960375685,0.320889722555498,0.7332867226673154,1,0,-0.15756548485918323,-0.09459289968921664,-0.23868013779984007,-0.09524820420875353,5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
